DFC_ANIO_PK;DFC_DESCRIPCION_MES;CODIGO_OPERA_FAMILIA;DESCRIPCION_FAMILIA;DESCRIPCION_PROVINCIA;COUNT(O667410.NUMERO_RUC)
2019;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;13
2019;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SANTA ELENA;15
2019;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;TUNGURAHUA;172
2019;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;EL ORO;213
2019;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PICHINCHA;130
2019;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ESMERALDAS;77
2019;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;60
2019;09 Septiembre;H;TRANSPORTE Y ALMACENAMIENTO.;ORELLANA;9
2019;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PICHINCHA;64
2019;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;NAPO;37
2019;07 Julio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;LOS RIOS;17
2019;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;CAÑAR;31
2019;06 Junio;J;INFORMACIÓN Y COMUNICACIÓN.;PICHINCHA;66
2019;07 Julio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;NAPO;8
2019;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTA ELENA;29
2019;07 Julio;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;PICHINCHA;1
2019;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;CHIMBORAZO;61
2019;09 Septiembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;COTOPAXI;45
2019;09 Septiembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;LOS RIOS;108
2019;07 Julio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOS RIOS;6
2019;07 Julio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;LOJA;12
2019;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;ZAMORA CHINCHIPE;10
2019;06 Junio;F;CONSTRUCCIÓN.;IMBABURA;16
2019;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;SANTO DOMINGO DE LOS TSACHILAS;12
2019;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;LOS RIOS;9
2019;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;NAPO;3
2019;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;85
2019;09 Septiembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;BOLIVAR;12
2019;09 Septiembre;J;INFORMACIÓN Y COMUNICACIÓN.;CAÑAR;4
2019;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;MORONA SANTIAGO;3
2019;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;COTOPAXI;7
2019;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;IMBABURA;80
2019;06 Junio;C;INDUSTRIAS MANUFACTURERAS.;NAPO;7
2019;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;PASTAZA;9
2019;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;SUCUMBIOS;12
2019;09 Septiembre;C;INDUSTRIAS MANUFACTURERAS.;NAPO;13
2019;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;MORONA SANTIAGO;9
2019;09 Septiembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;NAPO;1
2019;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CARCHI;8
2019;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;LOJA;56
2019;08 Agosto;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";NAPO;44
2019;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;CHIMBORAZO;25
2019;07 Julio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CARCHI;3
2019;11 Noviembre;J;INFORMACIÓN Y COMUNICACIÓN.;GUAYAS;45
2019;09 Septiembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;TUNGURAHUA;25
2019;08 Agosto;F;CONSTRUCCIÓN.;EL ORO;27
2019;07 Julio;J;INFORMACIÓN Y COMUNICACIÓN.;EL ORO;10
2019;09 Septiembre;J;INFORMACIÓN Y COMUNICACIÓN.;IMBABURA;9
2019;09 Septiembre;F;CONSTRUCCIÓN.;IMBABURA;47
2019;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTO DOMINGO DE LOS TSACHILAS;99
2019;09 Septiembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;EL ORO;77
2019;07 Julio;C;INDUSTRIAS MANUFACTURERAS.;GALAPAGOS;5
2019;07 Julio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PASTAZA;3
2019;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ESMERALDAS;16
2019;11 Noviembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;GUAYAS;126
2019;10 Octubre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GUAYAS;374
2019;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;GUAYAS;862
2019;12 Diciembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;COTOPAXI;19
2019;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;PICHINCHA;210
2019;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOS RIOS;271
2019;10 Octubre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;NAPO;28
2019;10 Octubre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PICHINCHA;130
2019;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;GUAYAS;75
2019;10 Octubre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;MANABI;57
2019;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;ESMERALDAS;65
2019;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;COTOPAXI;87
2019;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;GUAYAS;271
2019;10 Octubre;L;ACTIVIDADES INMOBILIARIAS.;COTOPAXI;4
2019;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ESMERALDAS;9
2019;06 Junio;J;INFORMACIÓN Y COMUNICACIÓN.;CAÑAR;2
2019;12 Diciembre;L;ACTIVIDADES INMOBILIARIAS.;COTOPAXI;4
2019;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;CHIMBORAZO;31
2019;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ESMERALDAS;20
2019;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;CARCHI;18
2019;06 Junio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";MORONA SANTIAGO;1
2019;06 Junio;J;INFORMACIÓN Y COMUNICACIÓN.;ESMERALDAS;6
2019;10 Octubre;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;GUAYAS;24
2019;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CAÑAR;11
2019;12 Diciembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PICHINCHA;95
2019;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;SANTO DOMINGO DE LOS TSACHILAS;23
2019;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SANTA ELENA;13
2019;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";EL ORO;194
2019;12 Diciembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PICHINCHA;78
2019;10 Octubre;P;ENSEÑANZA.;CHIMBORAZO;20
2019;10 Octubre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;IMBABURA;15
2019;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;IMBABURA;24
2019;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;BOLIVAR;6
2019;12 Diciembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOJA;136
2019;10 Octubre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CAÑAR;12
2019;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SUCUMBIOS;16
2019;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;IMBABURA;51
2019;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";ESMERALDAS;165
2019;11 Noviembre;H;TRANSPORTE Y ALMACENAMIENTO.;LOS RIOS;16
2019;08 Agosto;J;INFORMACIÓN Y COMUNICACIÓN.;MANABI;20
2019;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;CARCHI;34
2019;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;PASTAZA;3
2019;10 Octubre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ORELLANA;20
2019;12 Diciembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;IMBABURA;6
2019;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;BOLIVAR;18
2019;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;EL ORO;36
2019;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;TUNGURAHUA;52
2019;11 Noviembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CARCHI;49
2019;10 Octubre;P;ENSEÑANZA.;COTOPAXI;15
2019;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;MORONA SANTIAGO;5
2019;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;IMBABURA;16
2019;08 Agosto;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;CHIMBORAZO;1
2019;07 Julio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";CHIMBORAZO;2
2019;08 Agosto;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";GUAYAS;35
2019;10 Octubre;L;ACTIVIDADES INMOBILIARIAS.;SUCUMBIOS;2
2019;12 Diciembre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";LOJA;3
2019;10 Octubre;F;CONSTRUCCIÓN.;NAPO;7
2019;06 Junio;P;ENSEÑANZA.;CHIMBORAZO;21
2019;08 Agosto;F;CONSTRUCCIÓN.;LOS RIOS;17
2019;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOS RIOS;15
2019;10 Octubre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";GUAYAS;5
2019;10 Octubre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTO DOMINGO DE LOS TSACHILAS;46
2019;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;ZAMORA CHINCHIPE;16
2019;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SUCUMBIOS;7
2019;06 Junio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;GALAPAGOS;2
2019;11 Noviembre;F;CONSTRUCCIÓN.;LOS RIOS;21
2019;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;ZAMORA CHINCHIPE;6
2019;10 Octubre;P;ENSEÑANZA.;LOJA;26
2019;10 Octubre;L;ACTIVIDADES INMOBILIARIAS.;GALAPAGOS;3
2019;10 Octubre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTA ELENA;16
2019;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;LOJA;9
2019;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;LOJA;11
2019;10 Octubre;J;INFORMACIÓN Y COMUNICACIÓN.;LOS RIOS;4
2019;12 Diciembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";GUAYAS;13
2019;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;BOLIVAR;4
2019;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;MORONA SANTIAGO;10
2019;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SUCUMBIOS;119
2019;12 Diciembre;L;ACTIVIDADES INMOBILIARIAS.;GUAYAS;62
2019;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PASTAZA;2
2019;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ZAMORA CHINCHIPE;1
2019;06 Junio;J;INFORMACIÓN Y COMUNICACIÓN.;AZUAY;5
2019;06 Junio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;AZUAY;7
2019;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ORELLANA;3
2019;11 Noviembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;COTOPAXI;25
2019;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CHIMBORAZO;40
2019;06 Junio;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;AZUAY;1
2019;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTA ELENA;8
2019;10 Octubre;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;13
2019;11 Noviembre;F;CONSTRUCCIÓN.;NAPO;22
2019;11 Noviembre;F;CONSTRUCCIÓN.;ESMERALDAS;19
2019;10 Octubre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;BOLIVAR;4
2019;12 Diciembre;F;CONSTRUCCIÓN.;SANTO DOMINGO DE LOS TSACHILAS;34
2019;11 Noviembre;C;INDUSTRIAS MANUFACTURERAS.;LOS RIOS;57
2019;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CARCHI;6
2019;12 Diciembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CAÑAR;3
2019;06 Junio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOS RIOS;3
2019;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PASTAZA;10
2019;09 Septiembre;J;INFORMACIÓN Y COMUNICACIÓN.;COTOPAXI;8
2019;11 Noviembre;P;ENSEÑANZA.;IMBABURA;5
2019;11 Noviembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ZAMORA CHINCHIPE;2
2019;11 Noviembre;P;ENSEÑANZA.;COTOPAXI;10
2019;06 Junio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;EL ORO;5
2019;09 Septiembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;EL ORO;25
2019;12 Diciembre;P;ENSEÑANZA.;EL ORO;10
2019;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;LOS RIOS;4
2019;12 Diciembre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";MANABI;5
2019;11 Noviembre;P;ENSEÑANZA.;EL ORO;9
2019;11 Noviembre;H;TRANSPORTE Y ALMACENAMIENTO.;BOLIVAR;5
2019;12 Diciembre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";GUAYAS;3
2019;07 Julio;J;INFORMACIÓN Y COMUNICACIÓN.;ORELLANA;2
2019;07 Julio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";AZUAY;6
2019;06 Junio;P;ENSEÑANZA.;CAÑAR;8
2019;06 Junio;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;PICHINCHA;2
2019;07 Julio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;BOLIVAR;6
2019;07 Julio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SUCUMBIOS;3
2019;11 Noviembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ESMERALDAS;1
2019;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CAÑAR;12
2019;07 Julio;L;ACTIVIDADES INMOBILIARIAS.;ZAMORA CHINCHIPE;1
2019;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;COTOPAXI;12
2019;08 Agosto;P;ENSEÑANZA.;NAPO;5
2019;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;PASTAZA;13
2019;08 Agosto;L;ACTIVIDADES INMOBILIARIAS.;LOJA;9
2019;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;PASTAZA;9
2019;09 Septiembre;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;10
2019;12 Diciembre;L;ACTIVIDADES INMOBILIARIAS.;SANTO DOMINGO DE LOS TSACHILAS;3
2019;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;SUCUMBIOS;2
2019;07 Julio;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";AZUAY;1
2019;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;MORONA SANTIAGO;4
2019;09 Septiembre;F;CONSTRUCCIÓN.;CARCHI;4
2019;12 Diciembre;J;INFORMACIÓN Y COMUNICACIÓN.;ORELLANA;3
2019;11 Noviembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SUCUMBIOS;3
2019;11 Noviembre;P;ENSEÑANZA.;NAPO;4
2019;11 Noviembre;J;INFORMACIÓN Y COMUNICACIÓN.;ORELLANA;2
2019;11 Noviembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ORELLANA;1
2019;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;MORONA SANTIAGO;3
2019;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SANTA ELENA;4
2019;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;IMBABURA;12
2019;12 Diciembre;P;ENSEÑANZA.;BOLIVAR;4
2019;12 Diciembre;F;CONSTRUCCIÓN.;CAÑAR;7
2019;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CARCHI;1
2019;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CHIMBORAZO;5
2019;11 Noviembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SANTA ELENA;1
2019;10 Octubre;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;PICHINCHA;3
2019;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CARCHI;6
2019;08 Agosto;H;TRANSPORTE Y ALMACENAMIENTO.;ORELLANA;8
2019;08 Agosto;V;SIN ACTIVIDAD ECONOMICA - CIIU;SANTO DOMINGO DE LOS TSACHILAS;4
2019;09 Septiembre;P;ENSEÑANZA.;LOS RIOS;8
2019;10 Octubre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";GALAPAGOS;1
2019;08 Agosto;H;TRANSPORTE Y ALMACENAMIENTO.;SUCUMBIOS;6
2019;09 Septiembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;GUAYAS;3
2019;12 Diciembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ORELLANA;11
2019;08 Agosto;V;SIN ACTIVIDAD ECONOMICA - CIIU;BOLIVAR;2
2019;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;COTOPAXI;4
2019;08 Agosto;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";CHIMBORAZO;1
2019;10 Octubre;P;ENSEÑANZA.;ESMERALDAS;6
2019;12 Diciembre;H;TRANSPORTE Y ALMACENAMIENTO.;SUCUMBIOS;5
2019;06 Junio;P;ENSEÑANZA.;ORELLANA;3
2019;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ORELLANA;3
2019;06 Junio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";GALAPAGOS;1
2019;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;NAPO;5
2019;07 Julio;V;SIN ACTIVIDAD ECONOMICA - CIIU;MANABI;5
2019;10 Octubre;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;AZUAY;2
2019;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;GALAPAGOS;2
2019;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;COTOPAXI;4
2019;10 Octubre;L;ACTIVIDADES INMOBILIARIAS.;IMBABURA;3
2019;12 Diciembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ESMERALDAS;1
2019;11 Noviembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;MORONA SANTIAGO;5
2019;01 Enero;F;CONSTRUCCIÓN.;GALAPAGOS;1
2019;05 Mayo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;GALAPAGOS;1
2019;10 Octubre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";NAPO;1
2019;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;2
2019;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;GALAPAGOS;1
2019;08 Agosto;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";GUAYAS;2
2019;11 Noviembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOS RIOS;2
2019;09 Septiembre;H;TRANSPORTE Y ALMACENAMIENTO.;PASTAZA;3
2019;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CARCHI;3
2019;08 Agosto;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";EL ORO;2
2019;09 Septiembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";AZUAY;1
2019;08 Agosto;L;ACTIVIDADES INMOBILIARIAS.;ZAMORA CHINCHIPE;2
2019;08 Agosto;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;SUCUMBIOS;1
2019;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;BOLIVAR;1
