DFC_ANIO_PK;DFC_DESCRIPCION_MES;CODIGO_OPERA_FAMILIA;DESCRIPCION_FAMILIA;DESCRIPCION_PROVINCIA;COUNT(O667410.NUMERO_RUC)
2017;10 Octubre;NO TIENE;;CHIMBORAZO;1
2017;08 Agosto;J;INFORMACIÓN Y COMUNICACIÓN.;ZAMORA CHINCHIPE;3
2017;08 Agosto;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;GALAPAGOS;1
2017;09 Septiembre;P;ENSEÑANZA.;ORELLANA;3
2017;08 Agosto;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ZAMORA CHINCHIPE;4
2017;08 Agosto;J;INFORMACIÓN Y COMUNICACIÓN.;IMBABURA;2
2017;09 Septiembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;SANTA ELENA;1
2017;09 Septiembre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";AZUAY;1
2017;06 Junio;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;SUCUMBIOS;1
2017;08 Agosto;P;ENSEÑANZA.;CAÑAR;3
2017;12 Diciembre;J;INFORMACIÓN Y COMUNICACIÓN.;MANABI;16
2017;12 Diciembre;J;INFORMACIÓN Y COMUNICACIÓN.;ESMERALDAS;4
2017;06 Junio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;SANTO DOMINGO DE LOS TSACHILAS;1
2017;12 Diciembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;AZUAY;2
2017;08 Agosto;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;CHIMBORAZO;1
2017;06 Junio;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;BOLIVAR;1
2017;12 Diciembre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";ORELLANA;1
2017;05 Mayo;J;INFORMACIÓN Y COMUNICACIÓN.;NAPO;1
2017;12 Diciembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CARCHI;2
2017;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;NAPO;2
2017;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PASTAZA;1
2017;08 Agosto;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;COTOPAXI;1
2017;09 Septiembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;MORONA SANTIAGO;1
2017;03 Marzo;P;ENSEÑANZA.;ZAMORA CHINCHIPE;1
2017;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;BOLIVAR;3
2017;08 Agosto;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;CAÑAR;1
2017;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CARCHI;1
2017;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ZAMORA CHINCHIPE;2
2017;12 Diciembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;LOJA;3
2017;12 Diciembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;GALAPAGOS;1
2017;09 Septiembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";MANABI;1
2017;06 Junio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";CAÑAR;1
2017;07 Julio;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;IMBABURA;1
2017;07 Julio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;IMBABURA;1
2017;08 Agosto;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ESMERALDAS;2
2017;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SUCUMBIOS;1
2017;04 Abril;L;ACTIVIDADES INMOBILIARIAS.;MORONA SANTIAGO;2
2017;10 Octubre;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;IMBABURA;1
2017;06 Junio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";COTOPAXI;1
2017;11 Noviembre;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;SANTO DOMINGO DE LOS TSACHILAS;1
2017;04 Abril;J;INFORMACIÓN Y COMUNICACIÓN.;PASTAZA;2
2017;06 Junio;P;ENSEÑANZA.;MORONA SANTIAGO;1
2017;06 Junio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";SANTO DOMINGO DE LOS TSACHILAS;1
2017;12 Diciembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;GUAYAS;1
2017;09 Septiembre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";SANTO DOMINGO DE LOS TSACHILAS;2
2017;12 Diciembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;GALAPAGOS;1
2017;12 Diciembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";LOJA;1
2017;03 Marzo;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";NAPO;1
2017;04 Abril;J;INFORMACIÓN Y COMUNICACIÓN.;BOLIVAR;2
2017;04 Abril;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SUCUMBIOS;2
2017;05 Mayo;P;ENSEÑANZA.;PASTAZA;1
2017;11 Noviembre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";LOS RIOS;1
2017;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;AZUAY;32
2017;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;AZUAY;53
2017;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;AZUAY;163
2017;11 Noviembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";AZUAY;436
2017;01 Enero;P;ENSEÑANZA.;PICHINCHA;124
2017;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;COTOPAXI;101
2017;01 Enero;S;OTRAS ACTIVIDADES DE SERVICIOS.;AZUAY;344
2017;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GUAYAS;1723
2017;06 Junio;F;CONSTRUCCIÓN.;CHIMBORAZO;37
2017;06 Junio;C;INDUSTRIAS MANUFACTURERAS.;CHIMBORAZO;32
2017;05 Mayo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;AZUAY;90
2017;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;AZUAY;44
2017;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;AZUAY;172
2017;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;AZUAY;54
2017;01 Enero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;PICHINCHA;514
2017;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;BOLIVAR;9
2017;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";COTOPAXI;213
2017;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;AZUAY;49
2017;02 Febrero;C;INDUSTRIAS MANUFACTURERAS.;AZUAY;88
2017;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;COTOPAXI;62
2017;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;MANABI;387
2017;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ESMERALDAS;31
2017;11 Noviembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;AZUAY;91
2017;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";IMBABURA;171
2017;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;EL ORO;45
2017;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;MORONA SANTIAGO;21
2017;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;97
2017;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CHIMBORAZO;157
2017;10 Octubre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GUAYAS;1777
2017;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;AZUAY;85
2017;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;AZUAY;41
2017;06 Junio;F;CONSTRUCCIÓN.;ESMERALDAS;22
2017;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;MANABI;621
2017;09 Septiembre;H;TRANSPORTE Y ALMACENAMIENTO.;EL ORO;64
2017;11 Noviembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;MANABI;1012
2017;11 Noviembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;EL ORO;8830
2017;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";COTOPAXI;153
2017;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;COTOPAXI;99
2017;02 Febrero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTO DOMINGO DE LOS TSACHILAS;203
2017;01 Enero;F;CONSTRUCCIÓN.;GUAYAS;131
2017;11 Noviembre;H;TRANSPORTE Y ALMACENAMIENTO.;PICHINCHA;482
2017;01 Enero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOS RIOS;218
2017;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTO DOMINGO DE LOS TSACHILAS;27
2017;02 Febrero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOS RIOS;236
2017;11 Noviembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;SANTO DOMINGO DE LOS TSACHILAS;692
2017;06 Junio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SANTA ELENA;4
2017;01 Enero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;COTOPAXI;27
2017;05 Mayo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CAÑAR;21
2017;06 Junio;J;INFORMACIÓN Y COMUNICACIÓN.;AZUAY;10
2017;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;GUAYAS;303
2017;10 Octubre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";IMBABURA;195
2017;06 Junio;P;ENSEÑANZA.;EL ORO;16
2017;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MORONA SANTIAGO;43
2017;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;CAÑAR;23
2017;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;COTOPAXI;33
2017;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;CARCHI;15
2017;11 Noviembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;GALAPAGOS;18
2017;02 Febrero;J;INFORMACIÓN Y COMUNICACIÓN.;PICHINCHA;31
2017;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;EL ORO;27
2017;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;AZUAY;9
2017;02 Febrero;J;INFORMACIÓN Y COMUNICACIÓN.;ESMERALDAS;11
2017;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;BOLIVAR;102
2017;02 Febrero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;GUAYAS;137
2017;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;LOJA;13
2017;02 Febrero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOJA;122
2017;02 Febrero;F;CONSTRUCCIÓN.;LOJA;16
2017;02 Febrero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MORONA SANTIAGO;41
2017;01 Enero;P;ENSEÑANZA.;MANABI;33
2017;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;LOJA;17
2017;01 Enero;F;CONSTRUCCIÓN.;LOS RIOS;86
2017;02 Febrero;F;CONSTRUCCIÓN.;LOS RIOS;34
2017;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;IMBABURA;23
2017;01 Enero;S;OTRAS ACTIVIDADES DE SERVICIOS.;TUNGURAHUA;282
2017;02 Febrero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";BOLIVAR;2
2017;02 Febrero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CARCHI;45
2017;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;GUAYAS;181
2017;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;TUNGURAHUA;135
2017;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;PASTAZA;18
2017;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;LOS RIOS;38
2017;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;COTOPAXI;24
2017;01 Enero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MANABI;125
2017;01 Enero;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;PICHINCHA;16
2017;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;CAÑAR;11
2017;02 Febrero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SANTO DOMINGO DE LOS TSACHILAS;12
2017;02 Febrero;C;INDUSTRIAS MANUFACTURERAS.;COTOPAXI;38
2017;01 Enero;F;CONSTRUCCIÓN.;MORONA SANTIAGO;11
2017;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;NAPO;8
2017;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;TUNGURAHUA;84
2017;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;SUCUMBIOS;22
2017;02 Febrero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOJA;5
2017;01 Enero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTO DOMINGO DE LOS TSACHILAS;49
2017;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;165
2017;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;TUNGURAHUA;22
2017;02 Febrero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SANTO DOMINGO DE LOS TSACHILAS;8
2017;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;TUNGURAHUA;39
2017;01 Enero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;MORONA SANTIAGO;31
2017;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;GALAPAGOS;5
2017;02 Febrero;L;ACTIVIDADES INMOBILIARIAS.;CAÑAR;8
2017;01 Enero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";ZAMORA CHINCHIPE;48
2017;01 Enero;J;INFORMACIÓN Y COMUNICACIÓN.;CHIMBORAZO;13
2017;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CARCHI;1
2017;02 Febrero;P;ENSEÑANZA.;LOJA;15
2017;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;ESMERALDAS;23
2017;01 Enero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;EL ORO;42
2017;02 Febrero;C;INDUSTRIAS MANUFACTURERAS.;ZAMORA CHINCHIPE;3
2017;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;EL ORO;7
2017;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;BOLIVAR;3
2017;01 Enero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOJA;35
2017;02 Febrero;P;ENSEÑANZA.;EL ORO;11
2017;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;GALAPAGOS;10
2017;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SUCUMBIOS;6
2017;02 Febrero;L;ACTIVIDADES INMOBILIARIAS.;IMBABURA;16
2017;01 Enero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GALAPAGOS;1
2017;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;PICHINCHA;578
2017;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PICHINCHA;140
2017;03 Marzo;S;OTRAS ACTIVIDADES DE SERVICIOS.;PICHINCHA;1265
2017;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";TUNGURAHUA;227
2017;03 Marzo;F;CONSTRUCCIÓN.;EL ORO;32
2017;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;BOLIVAR;11
2017;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CAÑAR;82
2017;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";IMBABURA;206
2017;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;147
2017;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;SANTA ELENA;25
2017;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;TUNGURAHUA;77
2017;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;BOLIVAR;12
2017;03 Marzo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";EL ORO;15
2017;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;SANTA ELENA;32
2017;01 Enero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CHIMBORAZO;10
2017;01 Enero;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;MANABI;2
2017;02 Febrero;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;7
2017;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;COTOPAXI;11
2017;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;IMBABURA;5
2017;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ESMERALDAS;20
2017;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GUAYAS;353
2017;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;MANABI;149
2017;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;IMBABURA;42
2017;02 Febrero;J;INFORMACIÓN Y COMUNICACIÓN.;LOJA;8
2017;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CHIMBORAZO;93
2017;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOJA;20
2017;03 Marzo;F;CONSTRUCCIÓN.;GUAYAS;161
2017;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SANTA ELENA;6
2017;03 Marzo;F;CONSTRUCCIÓN.;MANABI;92
2017;01 Enero;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;PICHINCHA;3
2017;01 Enero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ZAMORA CHINCHIPE;14
2017;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;ZAMORA CHINCHIPE;3
2017;01 Enero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GALAPAGOS;16
2017;02 Febrero;J;INFORMACIÓN Y COMUNICACIÓN.;TUNGURAHUA;3
2017;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;COTOPAXI;41
2017;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ORELLANA;3
2017;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;TUNGURAHUA;11
2017;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;TUNGURAHUA;42
2017;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CHIMBORAZO;48
2017;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;BOLIVAR;12
2017;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PASTAZA;15
2017;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CHIMBORAZO;7
2017;02 Febrero;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;LOS RIOS;1
2017;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PASTAZA;41
2017;03 Marzo;S;OTRAS ACTIVIDADES DE SERVICIOS.;GALAPAGOS;20
2017;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SUCUMBIOS;22
2017;01 Enero;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;PICHINCHA;2
2017;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;MANABI;19
2017;03 Marzo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;GUAYAS;15
2017;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;MORONA SANTIAGO;7
2017;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;ZAMORA CHINCHIPE;3
2017;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CARCHI;55
2017;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;GALAPAGOS;8
2017;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;AZUAY;10
2017;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CAÑAR;27
2017;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;EL ORO;8
2017;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ORELLANA;2
2017;01 Enero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOS RIOS;14
2017;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;13
2017;01 Enero;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;CHIMBORAZO;1
2017;01 Enero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ESMERALDAS;5
2017;03 Marzo;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";ESMERALDAS;3
2017;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;NAPO;6
2017;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;7
2017;03 Marzo;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;IMBABURA;1
2017;02 Febrero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";LOJA;1
2017;03 Marzo;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;15
2017;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;NAPO;4
2017;03 Marzo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOS RIOS;6
